Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_A00001_001
"09009186100","14000US09009186100","Census Tract 1861, New Haven County, Connecticut","Census Tract 1861, New Haven County, Connecticut","ct","140","00","ACSSF","0001127",,,,,"09","009",,,,"186100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7349
"09009186200","14000US09009186200","Census Tract 1862, New Haven County, Connecticut","Census Tract 1862, New Haven County, Connecticut","ct","140","00","ACSSF","0001128",,,,,"09","009",,,,"186200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6961
"09009190100","14000US09009190100","Census Tract 1901, New Haven County, Connecticut","Census Tract 1901, New Haven County, Connecticut","ct","140","00","ACSSF","0001129",,,,,"09","009",,,,"190100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3260
"09009190200","14000US09009190200","Census Tract 1902, New Haven County, Connecticut","Census Tract 1902, New Haven County, Connecticut","ct","140","00","ACSSF","0001130",,,,,"09","009",,,,"190200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3536
"09009190301","14000US09009190301","Census Tract 1903.01, New Haven County, Connecticut","Census Tract 1903.01, New Haven County, Connecticut","ct","140","00","ACSSF","0001131",,,,,"09","009",,,,"190301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6930
"09009190302","14000US09009190302","Census Tract 1903.02, New Haven County, Connecticut","Census Tract 1903.02, New Haven County, Connecticut","ct","140","00","ACSSF","0001132",,,,,"09","009",,,,"190302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5331
"09009190303","14000US09009190303","Census Tract 1903.03, New Haven County, Connecticut","Census Tract 1903.03, New Haven County, Connecticut","ct","140","00","ACSSF","0001133",,,,,"09","009",,,,"190303",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3325
"09009194100","14000US09009194100","Census Tract 1941, New Haven County, Connecticut","Census Tract 1941, New Haven County, Connecticut","ct","140","00","ACSSF","0001134",,,,,"09","009",,,,"194100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5209
"09009194201","14000US09009194201","Census Tract 1942.01, New Haven County, Connecticut","Census Tract 1942.01, New Haven County, Connecticut","ct","140","00","ACSSF","0001135",,,,,"09","009",,,,"194201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7505
"09009194202","14000US09009194202","Census Tract 1942.02, New Haven County, Connecticut","Census Tract 1942.02, New Haven County, Connecticut","ct","140","00","ACSSF","0001136",,,,,"09","009",,,,"194202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5533
"09009341100","14000US09009341100","Census Tract 3411, New Haven County, Connecticut","Census Tract 3411, New Haven County, Connecticut","ct","140","00","ACSSF","0001137",,,,,"09","009",,,,"341100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6075
"09009343101","14000US09009343101","Census Tract 3431.01, New Haven County, Connecticut","Census Tract 3431.01, New Haven County, Connecticut","ct","140","00","ACSSF","0001138",,,,,"09","009",,,,"343101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6071
"09009343102","14000US09009343102","Census Tract 3431.02, New Haven County, Connecticut","Census Tract 3431.02, New Haven County, Connecticut","ct","140","00","ACSSF","0001139",,,,,"09","009",,,,"343102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3851
"09009343200","14000US09009343200","Census Tract 3432, New Haven County, Connecticut","Census Tract 3432, New Haven County, Connecticut","ct","140","00","ACSSF","0001140",,,,,"09","009",,,,"343200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6266
"09009343300","14000US09009343300","Census Tract 3433, New Haven County, Connecticut","Census Tract 3433, New Haven County, Connecticut","ct","140","00","ACSSF","0001141",,,,,"09","009",,,,"343300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6731
"09009343400","14000US09009343400","Census Tract 3434, New Haven County, Connecticut","Census Tract 3434, New Haven County, Connecticut","ct","140","00","ACSSF","0001142",,,,,"09","009",,,,"343400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6335
"09009344100","14000US09009344100","Census Tract 3441, New Haven County, Connecticut","Census Tract 3441, New Haven County, Connecticut","ct","140","00","ACSSF","0001143",,,,,"09","009",,,,"344100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4881
"09009344200","14000US09009344200","Census Tract 3442, New Haven County, Connecticut","Census Tract 3442, New Haven County, Connecticut","ct","140","00","ACSSF","0001144",,,,,"09","009",,,,"344200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2725
"09009345100","14000US09009345100","Census Tract 3451, New Haven County, Connecticut","Census Tract 3451, New Haven County, Connecticut","ct","140","00","ACSSF","0001145",,,,,"09","009",,,,"345100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6918
"09009345201","14000US09009345201","Census Tract 3452.01, New Haven County, Connecticut","Census Tract 3452.01, New Haven County, Connecticut","ct","140","00","ACSSF","0001146",,,,,"09","009",,,,"345201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7042
"09009345202","14000US09009345202","Census Tract 3452.02, New Haven County, Connecticut","Census Tract 3452.02, New Haven County, Connecticut","ct","140","00","ACSSF","0001147",,,,,"09","009",,,,"345202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4239
"09009345300","14000US09009345300","Census Tract 3453, New Haven County, Connecticut","Census Tract 3453, New Haven County, Connecticut","ct","140","00","ACSSF","0001148",,,,,"09","009",,,,"345300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6611
"09009345400","14000US09009345400","Census Tract 3454, New Haven County, Connecticut","Census Tract 3454, New Haven County, Connecticut","ct","140","00","ACSSF","0001149",,,,,"09","009",,,,"345400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6815
"09009346101","14000US09009346101","Census Tract 3461.01, New Haven County, Connecticut","Census Tract 3461.01, New Haven County, Connecticut","ct","140","00","ACSSF","0001150",,,,,"09","009",,,,"346101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6996
"09009346102","14000US09009346102","Census Tract 3461.02, New Haven County, Connecticut","Census Tract 3461.02, New Haven County, Connecticut","ct","140","00","ACSSF","0001151",,,,,"09","009",,,,"346102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5920
"09009347100","14000US09009347100","Census Tract 3471, New Haven County, Connecticut","Census Tract 3471, New Haven County, Connecticut","ct","140","00","ACSSF","0001152",,,,,"09","009",,,,"347100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5717
"09009347200","14000US09009347200","Census Tract 3472, New Haven County, Connecticut","Census Tract 3472, New Haven County, Connecticut","ct","140","00","ACSSF","0001153",,,,,"09","009",,,,"347200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4003
"09009348111","14000US09009348111","Census Tract 3481.11, New Haven County, Connecticut","Census Tract 3481.11, New Haven County, Connecticut","ct","140","00","ACSSF","0001154",,,,,"09","009",,,,"348111",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2839
"09009348122","14000US09009348122","Census Tract 3481.22, New Haven County, Connecticut","Census Tract 3481.22, New Haven County, Connecticut","ct","140","00","ACSSF","0001155",,,,,"09","009",,,,"348122",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4126
"09009348123","14000US09009348123","Census Tract 3481.23, New Haven County, Connecticut","Census Tract 3481.23, New Haven County, Connecticut","ct","140","00","ACSSF","0001156",,,,,"09","009",,,,"348123",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5748
"09009348124","14000US09009348124","Census Tract 3481.24, New Haven County, Connecticut","Census Tract 3481.24, New Haven County, Connecticut","ct","140","00","ACSSF","0001157",,,,,"09","009",,,,"348124",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2435
"09009348125","14000US09009348125","Census Tract 3481.25, New Haven County, Connecticut","Census Tract 3481.25, New Haven County, Connecticut","ct","140","00","ACSSF","0001158",,,,,"09","009",,,,"348125",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4579
"09009350100","14000US09009350100","Census Tract 3501, New Haven County, Connecticut","Census Tract 3501, New Haven County, Connecticut","ct","140","00","ACSSF","0001159",,,,,"09","009",,,,"350100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3864
"09009350200","14000US09009350200","Census Tract 3502, New Haven County, Connecticut","Census Tract 3502, New Haven County, Connecticut","ct","140","00","ACSSF","0001160",,,,,"09","009",,,,"350200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3430
"09009350300","14000US09009350300","Census Tract 3503, New Haven County, Connecticut","Census Tract 3503, New Haven County, Connecticut","ct","140","00","ACSSF","0001161",,,,,"09","009",,,,"350300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1893
"09009350400","14000US09009350400","Census Tract 3504, New Haven County, Connecticut","Census Tract 3504, New Haven County, Connecticut","ct","140","00","ACSSF","0001162",,,,,"09","009",,,,"350400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2741
"09009350500","14000US09009350500","Census Tract 3505, New Haven County, Connecticut","Census Tract 3505, New Haven County, Connecticut","ct","140","00","ACSSF","0001163",,,,,"09","009",,,,"350500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2446
"09009350800","14000US09009350800","Census Tract 3508, New Haven County, Connecticut","Census Tract 3508, New Haven County, Connecticut","ct","140","00","ACSSF","0001164",,,,,"09","009",,,,"350800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5906
"09009350900","14000US09009350900","Census Tract 3509, New Haven County, Connecticut","Census Tract 3509, New Haven County, Connecticut","ct","140","00","ACSSF","0001165",,,,,"09","009",,,,"350900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2120
"09009351000","14000US09009351000","Census Tract 3510, New Haven County, Connecticut","Census Tract 3510, New Haven County, Connecticut","ct","140","00","ACSSF","0001166",,,,,"09","009",,,,"351000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4237
"09009351100","14000US09009351100","Census Tract 3511, New Haven County, Connecticut","Census Tract 3511, New Haven County, Connecticut","ct","140","00","ACSSF","0001167",,,,,"09","009",,,,"351100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3947
"09009351200","14000US09009351200","Census Tract 3512, New Haven County, Connecticut","Census Tract 3512, New Haven County, Connecticut","ct","140","00","ACSSF","0001168",,,,,"09","009",,,,"351200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4243
"09009351300","14000US09009351300","Census Tract 3513, New Haven County, Connecticut","Census Tract 3513, New Haven County, Connecticut","ct","140","00","ACSSF","0001169",,,,,"09","009",,,,"351300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5922
"09009351400","14000US09009351400","Census Tract 3514, New Haven County, Connecticut","Census Tract 3514, New Haven County, Connecticut","ct","140","00","ACSSF","0001170",,,,,"09","009",,,,"351400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4331
"09009351500","14000US09009351500","Census Tract 3515, New Haven County, Connecticut","Census Tract 3515, New Haven County, Connecticut","ct","140","00","ACSSF","0001171",,,,,"09","009",,,,"351500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5221
"09009351601","14000US09009351601","Census Tract 3516.01, New Haven County, Connecticut","Census Tract 3516.01, New Haven County, Connecticut","ct","140","00","ACSSF","0001172",,,,,"09","009",,,,"351601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3639
"09009351602","14000US09009351602","Census Tract 3516.02, New Haven County, Connecticut","Census Tract 3516.02, New Haven County, Connecticut","ct","140","00","ACSSF","0001173",,,,,"09","009",,,,"351602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5764
"09009351700","14000US09009351700","Census Tract 3517, New Haven County, Connecticut","Census Tract 3517, New Haven County, Connecticut","ct","140","00","ACSSF","0001174",,,,,"09","009",,,,"351700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2827
"09009351800","14000US09009351800","Census Tract 3518, New Haven County, Connecticut","Census Tract 3518, New Haven County, Connecticut","ct","140","00","ACSSF","0001175",,,,,"09","009",,,,"351800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3550
"09009351900","14000US09009351900","Census Tract 3519, New Haven County, Connecticut","Census Tract 3519, New Haven County, Connecticut","ct","140","00","ACSSF","0001176",,,,,"09","009",,,,"351900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2409
"09009352000","14000US09009352000","Census Tract 3520, New Haven County, Connecticut","Census Tract 3520, New Haven County, Connecticut","ct","140","00","ACSSF","0001177",,,,,"09","009",,,,"352000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4913
"09009352100","14000US09009352100","Census Tract 3521, New Haven County, Connecticut","Census Tract 3521, New Haven County, Connecticut","ct","140","00","ACSSF","0001178",,,,,"09","009",,,,"352100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3985
"09009352200","14000US09009352200","Census Tract 3522, New Haven County, Connecticut","Census Tract 3522, New Haven County, Connecticut","ct","140","00","ACSSF","0001179",,,,,"09","009",,,,"352200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2613
"09009352300","14000US09009352300","Census Tract 3523, New Haven County, Connecticut","Census Tract 3523, New Haven County, Connecticut","ct","140","00","ACSSF","0001180",,,,,"09","009",,,,"352300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3213
"09009352400","14000US09009352400","Census Tract 3524, New Haven County, Connecticut","Census Tract 3524, New Haven County, Connecticut","ct","140","00","ACSSF","0001181",,,,,"09","009",,,,"352400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2992
"09009352500","14000US09009352500","Census Tract 3525, New Haven County, Connecticut","Census Tract 3525, New Haven County, Connecticut","ct","140","00","ACSSF","0001182",,,,,"09","009",,,,"352500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2713
"09009352600","14000US09009352600","Census Tract 3526, New Haven County, Connecticut","Census Tract 3526, New Haven County, Connecticut","ct","140","00","ACSSF","0001183",,,,,"09","009",,,,"352600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5341
"09009352701","14000US09009352701","Census Tract 3527.01, New Haven County, Connecticut","Census Tract 3527.01, New Haven County, Connecticut","ct","140","00","ACSSF","0001184",,,,,"09","009",,,,"352701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2830
"09009352702","14000US09009352702","Census Tract 3527.02, New Haven County, Connecticut","Census Tract 3527.02, New Haven County, Connecticut","ct","140","00","ACSSF","0001185",,,,,"09","009",,,,"352702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5622
"09009352800","14000US09009352800","Census Tract 3528, New Haven County, Connecticut","Census Tract 3528, New Haven County, Connecticut","ct","140","00","ACSSF","0001186",,,,,"09","009",,,,"352800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6499
"09009361100","14000US09009361100","Census Tract 3611, New Haven County, Connecticut","Census Tract 3611, New Haven County, Connecticut","ct","140","00","ACSSF","0001187",,,,,"09","009",,,,"361100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6528
"09009361200","14000US09009361200","Census Tract 3612, New Haven County, Connecticut","Census Tract 3612, New Haven County, Connecticut","ct","140","00","ACSSF","0001188",,,,,"09","009",,,,"361200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5413
"09009361300","14000US09009361300","Census Tract 3613, New Haven County, Connecticut","Census Tract 3613, New Haven County, Connecticut","ct","140","00","ACSSF","0001189",,,,,"09","009",,,,"361300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4766
"09009361401","14000US09009361401","Census Tract 3614.01, New Haven County, Connecticut","Census Tract 3614.01, New Haven County, Connecticut","ct","140","00","ACSSF","0001190",,,,,"09","009",,,,"361401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3668
"09009361402","14000US09009361402","Census Tract 3614.02, New Haven County, Connecticut","Census Tract 3614.02, New Haven County, Connecticut","ct","140","00","ACSSF","0001191",,,,,"09","009",,,,"361402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2734
"09009361500","14000US09009361500","Census Tract 3615, New Haven County, Connecticut","Census Tract 3615, New Haven County, Connecticut","ct","140","00","ACSSF","0001192",,,,,"09","009",,,,"361500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8043
"09009990000","14000US09009990000","Census Tract 9900, New Haven County, Connecticut","Census Tract 9900, New Haven County, Connecticut","ct","140","00","ACSSF","0001193",,,,,"09","009",,,,"990000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
"09011650100","14000US09011650100","Census Tract 6501, New London County, Connecticut","Census Tract 6501, New London County, Connecticut","ct","140","00","ACSSF","0001194",,,,,"09","011",,,,"650100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2392
"09011660101","14000US09011660101","Census Tract 6601.01, New London County, Connecticut","Census Tract 6601.01, New London County, Connecticut","ct","140","00","ACSSF","0001195",,,,,"09","011",,,,"660101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3240
"09011660102","14000US09011660102","Census Tract 6601.02, New London County, Connecticut","Census Tract 6601.02, New London County, Connecticut","ct","140","00","ACSSF","0001196",,,,,"09","011",,,,"660102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4299
"09011690300","14000US09011690300","Census Tract 6903, New London County, Connecticut","Census Tract 6903, New London County, Connecticut","ct","140","00","ACSSF","0001197",,,,,"09","011",,,,"690300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6029
"09011690400","14000US09011690400","Census Tract 6904, New London County, Connecticut","Census Tract 6904, New London County, Connecticut","ct","140","00","ACSSF","0001198",,,,,"09","011",,,,"690400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2348
"09011690500","14000US09011690500","Census Tract 6905, New London County, Connecticut","Census Tract 6905, New London County, Connecticut","ct","140","00","ACSSF","0001199",,,,,"09","011",,,,"690500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2696
"09011690700","14000US09011690700","Census Tract 6907, New London County, Connecticut","Census Tract 6907, New London County, Connecticut","ct","140","00","ACSSF","0001200",,,,,"09","011",,,,"690700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1279
"09011690800","14000US09011690800","Census Tract 6908, New London County, Connecticut","Census Tract 6908, New London County, Connecticut","ct","140","00","ACSSF","0001201",,,,,"09","011",,,,"690800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3269
"09011690900","14000US09011690900","Census Tract 6909, New London County, Connecticut","Census Tract 6909, New London County, Connecticut","ct","140","00","ACSSF","0001202",,,,,"09","011",,,,"690900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4842
"09011693300","14000US09011693300","Census Tract 6933, New London County, Connecticut","Census Tract 6933, New London County, Connecticut","ct","140","00","ACSSF","0001203",,,,,"09","011",,,,"693300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5437
"09011693400","14000US09011693400","Census Tract 6934, New London County, Connecticut","Census Tract 6934, New London County, Connecticut","ct","140","00","ACSSF","0001204",,,,,"09","011",,,,"693400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4253
"09011693500","14000US09011693500","Census Tract 6935, New London County, Connecticut","Census Tract 6935, New London County, Connecticut","ct","140","00","ACSSF","0001205",,,,,"09","011",,,,"693500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3461
"09011693600","14000US09011693600","Census Tract 6936, New London County, Connecticut","Census Tract 6936, New London County, Connecticut","ct","140","00","ACSSF","0001206",,,,,"09","011",,,,"693600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2898
"09011693700","14000US09011693700","Census Tract 6937, New London County, Connecticut","Census Tract 6937, New London County, Connecticut","ct","140","00","ACSSF","0001207",,,,,"09","011",,,,"693700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3283
"09011695201","14000US09011695201","Census Tract 6952.01, New London County, Connecticut","Census Tract 6952.01, New London County, Connecticut","ct","140","00","ACSSF","0001208",,,,,"09","011",,,,"695201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4873
"09011695202","14000US09011695202","Census Tract 6952.02, New London County, Connecticut","Census Tract 6952.02, New London County, Connecticut","ct","140","00","ACSSF","0001209",,,,,"09","011",,,,"695202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6501
"09011696100","14000US09011696100","Census Tract 6961, New London County, Connecticut","Census Tract 6961, New London County, Connecticut","ct","140","00","ACSSF","0001210",,,,,"09","011",,,,"696100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4994
"09011696200","14000US09011696200","Census Tract 6962, New London County, Connecticut","Census Tract 6962, New London County, Connecticut","ct","140","00","ACSSF","0001211",,,,,"09","011",,,,"696200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4798
"09011696300","14000US09011696300","Census Tract 6963, New London County, Connecticut","Census Tract 6963, New London County, Connecticut","ct","140","00","ACSSF","0001212",,,,,"09","011",,,,"696300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2653
"09011696400","14000US09011696400","Census Tract 6964, New London County, Connecticut","Census Tract 6964, New London County, Connecticut","ct","140","00","ACSSF","0001213",,,,,"09","011",,,,"696400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5802
"09011696500","14000US09011696500","Census Tract 6965, New London County, Connecticut","Census Tract 6965, New London County, Connecticut","ct","140","00","ACSSF","0001214",,,,,"09","011",,,,"696500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2928
"09011696600","14000US09011696600","Census Tract 6966, New London County, Connecticut","Census Tract 6966, New London County, Connecticut","ct","140","00","ACSSF","0001215",,,,,"09","011",,,,"696600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3757
"09011696700","14000US09011696700","Census Tract 6967, New London County, Connecticut","Census Tract 6967, New London County, Connecticut","ct","140","00","ACSSF","0001216",,,,,"09","011",,,,"696700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6268
"09011696800","14000US09011696800","Census Tract 6968, New London County, Connecticut","Census Tract 6968, New London County, Connecticut","ct","140","00","ACSSF","0001217",,,,,"09","011",,,,"696800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3581
"09011697000","14000US09011697000","Census Tract 6970, New London County, Connecticut","Census Tract 6970, New London County, Connecticut","ct","140","00","ACSSF","0001218",,,,,"09","011",,,,"697000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5276
"09011700100","14000US09011700100","Census Tract 7001, New London County, Connecticut","Census Tract 7001, New London County, Connecticut","ct","140","00","ACSSF","0001219",,,,,"09","011",,,,"700100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4716
"09011701100","14000US09011701100","Census Tract 7011, New London County, Connecticut","Census Tract 7011, New London County, Connecticut","ct","140","00","ACSSF","0001220",,,,,"09","011",,,,"701100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8025
"09011701200","14000US09011701200","Census Tract 7012, New London County, Connecticut","Census Tract 7012, New London County, Connecticut","ct","140","00","ACSSF","0001221",,,,,"09","011",,,,"701200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6961
"09011702100","14000US09011702100","Census Tract 7021, New London County, Connecticut","Census Tract 7021, New London County, Connecticut","ct","140","00","ACSSF","0001222",,,,,"09","011",,,,"702100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4485
"09011702300","14000US09011702300","Census Tract 7023, New London County, Connecticut","Census Tract 7023, New London County, Connecticut","ct","140","00","ACSSF","0001223",,,,,"09","011",,,,"702300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2311
"09011702400","14000US09011702400","Census Tract 7024, New London County, Connecticut","Census Tract 7024, New London County, Connecticut","ct","140","00","ACSSF","0001224",,,,,"09","011",,,,"702400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3690
"09011702500","14000US09011702500","Census Tract 7025, New London County, Connecticut","Census Tract 7025, New London County, Connecticut","ct","140","00","ACSSF","0001225",,,,,"09","011",,,,"702500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4425
"09011702600","14000US09011702600","Census Tract 7026, New London County, Connecticut","Census Tract 7026, New London County, Connecticut","ct","140","00","ACSSF","0001226",,,,,"09","011",,,,"702600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1125
"09011702700","14000US09011702700","Census Tract 7027, New London County, Connecticut","Census Tract 7027, New London County, Connecticut","ct","140","00","ACSSF","0001227",,,,,"09","011",,,,"702700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5059
"09011702800","14000US09011702800","Census Tract 7028, New London County, Connecticut","Census Tract 7028, New London County, Connecticut","ct","140","00","ACSSF","0001228",,,,,"09","011",,,,"702800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4215
"09011702900","14000US09011702900","Census Tract 7029, New London County, Connecticut","Census Tract 7029, New London County, Connecticut","ct","140","00","ACSSF","0001229",,,,,"09","011",,,,"702900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2418
"09011703000","14000US09011703000","Census Tract 7030, New London County, Connecticut","Census Tract 7030, New London County, Connecticut","ct","140","00","ACSSF","0001230",,,,,"09","011",,,,"703000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3751
"09011705101","14000US09011705101","Census Tract 7051.01, New London County, Connecticut","Census Tract 7051.01, New London County, Connecticut","ct","140","00","ACSSF","0001231",,,,,"09","011",,,,"705101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4344
